time,travel_time,queue,throughput,speed,spillback,co2_rate_mg
1801.0,407.93650793650795,129.11666666666667,63,2.7606962061018945,60,30089014.56827264
1861.0,218.02777777777777,126.15,36,2.5709363787861657,58,29233831.190459363
1921.0,313.05555555555554,137.63333333333333,72,2.5839651883296937,60,30459230.86149055
1981.0,280.07142857142856,114.8,42,2.83332645202232,39,29419522.147773143
2041.0,286.86538461538464,152.1,52,2.065217594512153,59,29624590.046902206
2101.0,331.06666666666666,132.01666666666668,45,2.691701910732301,60,31080856.11143922
2161.0,203.45283018867926,152.55,53,1.9831407827263878,60,30506175.490606155
2221.0,438.41269841269843,136.46666666666667,63,2.9433168711104094,60,31214252.105204605
2281.0,127.95121951219512,148.96666666666667,41,1.8546787880429338,60,30057471.16872571
2341.0,425.09722222222223,135.65,72,3.2300784894447707,60,31738584.2318393
2401.0,172.88888888888889,137.1,45,2.338648120160902,60,28881155.65476048
2461.0,336.8196721311475,128.48333333333332,61,2.664642634959811,60,29711526.312367983
2521.0,236.34883720930233,112.78333333333333,43,2.9610709145778475,58,28816723.904568065
2581.0,308.8181818181818,125.01666666666667,55,2.078451219982541,60,28192194.441532336
2641.0,375.0888888888889,112.25,45,2.8857457608897716,58,28958034.942527723
2701.0,242.04166666666666,140.15,48,1.83282499852324,60,28308832.15104943
2761.0,380.7090909090909,126.66666666666667,55,3.2342949839973913,60,30637361.336891282
2821.0,186.12765957446808,139.06666666666666,47,2.227107594466296,53,29281721.82114264
2881.0,465.078125,137.6,64,2.691335118814605,60,31222078.034258153
2941.0,207.19148936170214,138.15,47,2.428872566822964,57,32069723.000996824
3001.0,365.6666666666667,131.11666666666667,66,2.7861430194880823,60,31863032.51947474
3061.0,186.18367346938774,163.06666666666666,49,2.303244250098333,60,31368118.027195584
3121.0,342.5074626865672,141.9,67,2.7094230742419816,60,32049018.2782494
3181.0,233.22448979591837,168.21666666666667,49,2.6023288556775652,60,31467827.211229265
3241.0,255.01923076923077,157.55,52,1.9178463295730825,60,30285801.647700388
3301.0,396.16,155.9,50,2.7887618011298656,60,30685949.49161783
3361.0,195.83333333333334,155.1,48,1.8404636864262833,60,29448255.535665445
3421.0,366.1111111111111,131.71666666666667,54,2.7959835988128954,60,29827259.47280301
3481.0,205.825,160.46666666666667,40,1.8892939008935596,60,29346787.406977944
3541.0,338.56060606060606,131.2,66,2.8052712765313923,60,29769395.87517121
3601.0,253.15217391304347,160.26666666666668,46,2.4092775234571087,60,29181951.00764667
3661.0,404.44,127.96666666666667,50,1.9715684729777763,60,26977026.848562628
3721.0,272.0,138.25,43,2.5174358085299233,60,26296477.892212808
3781.0,411.2258064516129,133.18333333333334,31,1.5069932389484604,60,24288964.186298344
3841.0,304.2857142857143,125.46666666666667,42,2.286672652587456,60,24042270.53508357
3901.0,337.72727272727275,128.08333333333334,33,1.5458905302718458,60,23231135.12864213
3961.0,333.3333333333333,104.71666666666667,45,2.457479269887113,60,22762738.879734244
4021.0,258.1,120.66666666666667,40,2.0518902068795466,60,21624205.009006687
4081.0,557.9772727272727,94.43333333333334,44,2.4296941872896602,60,21451124.640395585
4141.0,188.69767441860466,114.56666666666666,43,2.4146949547336107,60,20788373.917386815
4201.0,728.7872340425532,100.61666666666666,47,2.51988347047868,60,21283759.808946036
4261.0,278.1914893617021,94.1,47,2.9169530343427805,60,19879624.764243104
4321.0,339.2647058823529,111.33333333333333,34,2.2875697950786784,60,20679652.010887563
4381.0,274.22,77.61666666666666,50,3.3060676874224937,60,20432433.515716158
4441.0,300.25,114.18333333333334,36,2.558422336256345,60,20848998.180733744
4501.0,410.44,78.0,50,3.4043631486918833,49,21653309.144011077
4561.0,222.15151515151516,110.61666666666666,33,2.430887447617317,60,19789800.389969304
4621.0,288.5740740740741,87.76666666666667,54,3.7498268729557656,49,21092830.2412125
4681.0,216.88888888888889,87.11666666666666,36,2.9730384241708143,60,18342537.411017936
4741.0,428.06060606060606,93.23333333333333,33,3.0254713379776677,54,19453520.0207831
4801.0,280.6470588235294,72.65,51,3.679693339305301,46,18147568.255291317
4861.0,383.8536585365854,90.5,41,3.309695011352863,60,17782040.6138312
4921.0,269.2307692307692,57.166666666666664,52,4.033185656560536,32,17194920.244090203
4981.0,255.5,88.0,36,2.928263716426317,60,16427758.160538035
5041.0,183.4047619047619,50.583333333333336,42,4.715228452060354,27,18255284.4524047
5101.0,223.02941176470588,89.43333333333334,34,2.6673830884700838,60,15863050.724464785
5161.0,230.68,55.1,50,5.248787959894068,34,17318076.47513786
5221.0,169.79310344827587,79.81666666666666,29,2.613669316003556,60,13515513.583462385
5281.0,248.41666666666666,54.85,48,5.194827506915405,33,15458042.730623085
5341.0,140.03030303030303,67.63333333333334,33,2.589872082826267,59,11060230.961633818
5401.0,259.8529411764706,52.88333333333333,34,4.734617167782058,45,13061068.043719856
5461.0,148.10344827586206,53.7,29,4.166023513876724,40,11245199.796709
5521.0,271.5135135135135,65.31666666666666,37,3.3777152270798836,58,12561584.69361604
5581.0,152.62962962962962,38.31666666666667,27,5.297876139067173,28,10755004.999783225
5641.0,213.68965517241378,63.516666666666666,29,2.402999634457631,60,10480763.876602052
5701.0,619.4615384615385,36.2,13,4.79678359051439,36,8905642.895418143
5761.0,231.75,69.48333333333333,16,1.630203668242536,60,9572516.778141517
5821.0,566.4761904761905,31.9,21,5.3578316234504495,23,9654459.41683193
5881.0,243.5,60.63333333333333,2,1.968042463454314,60,9035556.619273318
5941.0,307.0243902439024,30.133333333333333,41,5.2201977158576485,20,7954541.7972273175
6001.0,242.0,26.216666666666665,1,3.033043060301129,0,5216111.36632154
6061.0,250.73333333333332,11.4,30,6.08782045664426,0,3742901.275188865
6121.0,572.0,10.0,6,0.9122593989847243,0,998884.2538466373
6181.0,nan,6.95,0,2.939973413486552,0,1175448.5718038806
6241.0,571.7142857142857,3.0,7,5.3842871806608255,0,536069.5144787676
6301.0,nan,2.3666666666666667,0,1.971751770693031,0,345111.87354030623
